Point_ID,Lot_ID,Wafer_ID,Die_ID,VDD_V,Frequency_GHz,Temperature_C,Current_mA,Timing_ns,Leakage_mA,Test_Time_ms,Pattern_ID,Test_ID,Failure_Code,Margin_GHz
742,LOT_A001,W001,D0001,0.94,1.82,85,96.236,1.0921,4.114,1.949,ATPG_042,SCAN_AT_SPEED,FREQ_MARGIN,-0.0703
743,LOT_A001,W001,D0001,0.94,1.84,85,95.672,1.0815,3.73,1.992,ATPG_043,SCAN_AT_SPEED,FREQ_MARGIN,-0.1217
744,LOT_A001,W001,D0001,0.94,1.86,85,104.738,1.1265,4.023,1.951,ATPG_044,SCAN_AT_SPEED,TIMING,-0.1187
745,LOT_A001,W001,D0001,0.94,1.88,85,102.826,1.0641,3.782,1.934,ATPG_045,SCAN_AT_SPEED,FREQ_MARGIN,-0.118
746,LOT_A001,W001,D0001,0.94,1.9,85,101.514,1.1215,3.87,1.869,ATPG_046,SCAN_AT_SPEED,TIMING,-0.1454
747,LOT_A001,W001,D0001,0.94,1.92,85,99.989,1.0745,4.072,1.997,ATPG_047,SCAN_AT_SPEED,FREQ_MARGIN,-0.1604
748,LOT_A001,W001,D0001,0.94,1.94,85,101.516,1.1165,3.994,1.915,ATPG_048,SCAN_AT_SPEED,TIMING,-0.1981
749,LOT_A001,W001,D0001,0.94,1.96,85,104.138,1.1338,4.075,1.933,ATPG_049,SCAN_AT_SPEED,TIMING,-0.2287
750,LOT_A001,W001,D0001,0.94,1.98,85,100.141,1.1398,4.264,1.917,ATPG_050,SCAN_AT_SPEED,TIMING,-0.2391
751,LOT_A001,W001,D0001,0.95,1,85,62.792,0.7366,4.038,1.772,ATPG_051,SCAN_AT_SPEED,NA,0.7675
752,LOT_A001,W001,D0001,0.95,1.02,85,63.246,0.7594,4.147,1.803,ATPG_052,SCAN_AT_SPEED,NA,0.7226
753,LOT_A001,W001,D0001,0.95,1.04,85,63.9,0.7166,4.228,1.816,ATPG_053,SCAN_AT_SPEED,NA,0.7438
754,LOT_A001,W001,D0001,0.95,1.06,85,63.024,0.7633,4.205,1.789,ATPG_054,SCAN_AT_SPEED,NA,0.7183
755,LOT_A001,W001,D0001,0.95,1.08,85,64.744,0.7343,3.991,1.744,ATPG_055,SCAN_AT_SPEED,NA,0.716
756,LOT_A001,W001,D0001,0.95,1.1,85,63.204,0.7349,3.794,1.815,ATPG_056,SCAN_AT_SPEED,NA,0.6865
757,LOT_A001,W001,D0001,0.95,1.12,85,66.772,0.7468,3.929,1.84,ATPG_057,SCAN_AT_SPEED,NA,0.6553
758,LOT_A001,W001,D0001,0.95,1.14,85,68.789,0.7583,4.132,1.877,ATPG_058,SCAN_AT_SPEED,NA,0.6281
759,LOT_A001,W001,D0001,0.95,1.16,85,68.338,0.7874,4.069,1.829,ATPG_059,SCAN_AT_SPEED,NA,0.6286
760,LOT_A001,W001,D0001,0.95,1.18,85,69.644,0.7952,3.956,1.792,ATPG_060,SCAN_AT_SPEED,NA,0.5921
761,LOT_A001,W001,D0001,0.95,1.2,85,67.92,0.7781,4.129,1.8,ATPG_061,SCAN_AT_SPEED,NA,0.553
762,LOT_A001,W001,D0001,0.95,1.22,85,71.722,0.7732,4.203,1.872,ATPG_062,SCAN_AT_SPEED,NA,0.5672
763,LOT_A001,W001,D0001,0.95,1.24,85,73.276,0.8018,4.12,1.793,ATPG_063,SCAN_AT_SPEED,NA,0.5201
764,LOT_A001,W001,D0001,0.95,1.26,85,72.691,0.8236,4.045,1.799,ATPG_064,SCAN_AT_SPEED,NA,0.4857
765,LOT_A001,W001,D0001,0.95,1.28,85,74.725,0.8336,4.132,1.824,ATPG_065,SCAN_AT_SPEED,NA,0.4908
766,LOT_A001,W001,D0001,0.95,1.3,85,72.983,0.8518,4.282,1.873,ATPG_066,SCAN_AT_SPEED,NA,0.4991
767,LOT_A001,W001,D0001,0.95,1.32,85,75.009,0.8702,3.892,1.819,ATPG_067,SCAN_AT_SPEED,NA,0.4544
768,LOT_A001,W001,D0001,0.95,1.34,85,79.048,0.867,3.96,1.849,ATPG_068,SCAN_AT_SPEED,NA,0.4308
769,LOT_A001,W001,D0001,0.95,1.36,85,76.402,0.8864,3.899,1.929,ATPG_069,SCAN_AT_SPEED,NA,0.4069
770,LOT_A001,W001,D0001,0.95,1.38,85,80.504,0.8691,4.083,1.811,ATPG_070,SCAN_AT_SPEED,NA,0.4129
771,LOT_A001,W001,D0001,0.95,1.4,85,80.289,0.9093,3.939,1.857,ATPG_071,SCAN_AT_SPEED,NA,0.3686
772,LOT_A001,W001,D0001,0.95,1.42,85,77.748,0.9052,3.996,1.868,ATPG_072,SCAN_AT_SPEED,NA,0.3553
773,LOT_A001,W001,D0001,0.95,1.44,85,79.699,0.9031,4.073,1.864,ATPG_073,SCAN_AT_SPEED,NA,0.3299
774,LOT_A001,W001,D0001,0.95,1.46,85,82.555,0.9416,4.126,1.923,ATPG_074,SCAN_AT_SPEED,NA,0.3049
775,LOT_A001,W001,D0001,0.95,1.48,85,83.124,0.9006,3.883,1.857,ATPG_075,SCAN_AT_SPEED,NA,0.273
776,LOT_A001,W001,D0001,0.95,1.5,85,85.41,0.9334,3.875,1.882,ATPG_076,SCAN_AT_SPEED,NA,0.2995
777,LOT_A001,W001,D0001,0.95,1.52,85,84.876,0.9044,3.971,1.891,ATPG_077,SCAN_AT_SPEED,NA,0.2634
778,LOT_A001,W001,D0001,0.95,1.54,85,81.467,0.9433,4.126,1.931,ATPG_078,SCAN_AT_SPEED,NA,0.2477
779,LOT_A001,W001,D0001,0.95,1.56,85,87.329,0.9404,3.819,1.885,ATPG_079,SCAN_AT_SPEED,NA,0.2305
780,LOT_A001,W001,D0001,0.95,1.58,85,89.648,0.9762,4.169,1.92,ATPG_080,SCAN_AT_SPEED,NA,0.216
781,LOT_A001,W001,D0001,0.95,1.6,85,87.766,1.002,3.964,1.973,ATPG_081,SCAN_AT_SPEED,NA,0.168
782,LOT_A001,W001,D0001,0.95,1.62,85,91.246,0.9553,4.193,1.882,ATPG_082,SCAN_AT_SPEED,NA,0.1522
783,LOT_A001,W001,D0001,0.95,1.64,85,90.113,1.0074,3.978,1.855,ATPG_083,SCAN_AT_SPEED,NA,0.1125
784,LOT_A001,W001,D0001,0.95,1.66,85,90.423,1.0077,4.247,1.916,ATPG_084,SCAN_AT_SPEED,NA,0.1163
785,LOT_A001,W001,D0001,0.95,1.68,85,91.844,1.0002,3.863,1.912,ATPG_085,SCAN_AT_SPEED,NA,0.1314
786,LOT_A001,W001,D0001,0.95,1.7,85,94.029,1.0233,3.928,1.933,ATPG_086,SCAN_AT_SPEED,NA,0.0719
787,LOT_A001,W001,D0001,0.95,1.72,85,95.91,1.0396,4.219,1.932,ATPG_087,SCAN_AT_SPEED,NA,0.0701
788,LOT_A001,W001,D0001,0.95,1.74,85,96.269,1.0082,4.053,1.902,ATPG_088,SCAN_AT_SPEED,NA,0.045
789,LOT_A001,W001,D0001,0.95,1.76,85,97.094,1.0301,3.746,1.92,ATPG_089,SCAN_AT_SPEED,NA,0.0248
790,LOT_A001,W001,D0001,0.95,1.78,85,96.708,1.0571,4.063,1.889,ATPG_090,SCAN_AT_SPEED,NA,0.0144
791,LOT_A001,W001,D0001,0.95,1.8,85,95.098,1.0973,4.191,1.921,ATPG_091,SCAN_AT_SPEED,FREQ_MARGIN,-0.0127
792,LOT_A001,W001,D0001,0.95,1.82,85,97.293,1.0623,4.273,1.955,ATPG_092,SCAN_AT_SPEED,FREQ_MARGIN,-0.053
793,LOT_A001,W001,D0001,0.95,1.84,85,101.723,1.0761,4.22,1.927,ATPG_093,SCAN_AT_SPEED,FREQ_MARGIN,-0.0752
794,LOT_A001,W001,D0001,0.95,1.86,85,99.74,1.0498,4.407,2.006,ATPG_094,SCAN_AT_SPEED,FREQ_MARGIN,-0.0755
795,LOT_A001,W001,D0001,0.95,1.88,85,98.056,1.0987,4.118,1.973,ATPG_095,SCAN_AT_SPEED,FREQ_MARGIN,-0.1091
796,LOT_A001,W001,D0001,0.95,1.9,85,101.811,1.1271,4.19,1.92,ATPG_096,SCAN_AT_SPEED,TIMING,-0.1186
797,LOT_A001,W001,D0001,0.95,1.92,85,104.713,1.1663,3.936,1.975,ATPG_097,SCAN_AT_SPEED,TIMING,-0.1175
798,LOT_A001,W001,D0001,0.95,1.94,85,103.616,1.1083,4.394,1.938,ATPG_098,SCAN_AT_SPEED,TIMING,-0.1995
799,LOT_A001,W001,D0001,0.95,1.96,85,102.632,1.0912,4.218,1.89,ATPG_099,SCAN_AT_SPEED,FREQ_MARGIN,-0.2124
800,LOT_A001,W001,D0001,0.95,1.98,85,100.6,1.1296,4.352,1.991,ATPG_100,SCAN_AT_SPEED,TIMING,-0.2015
801,LOT_A001,W001,D0001,0.96,1,85,62.424,0.7131,4.231,1.745,ATPG_001,SCAN_AT_SPEED,NA,0.796
802,LOT_A001,W001,D0001,0.96,1.02,85,58.472,0.7101,4.087,1.829,ATPG_002,SCAN_AT_SPEED,NA,0.8022
803,LOT_A001,W001,D0001,0.96,1.04,85,61.67,0.7123,4.19,1.804,ATPG_003,SCAN_AT_SPEED,NA,0.7719
804,LOT_A001,W001,D0001,0.96,1.06,85,64.194,0.7511,4.082,1.807,ATPG_004,SCAN_AT_SPEED,NA,0.7411
805,LOT_A001,W001,D0001,0.96,1.08,85,63.357,0.7139,4.278,1.787,ATPG_005,SCAN_AT_SPEED,NA,0.7706
806,LOT_A001,W001,D0001,0.96,1.1,85,65.374,0.7511,4.4,1.85,ATPG_006,SCAN_AT_SPEED,NA,0.7058
807,LOT_A001,W001,D0001,0.96,1.12,85,65.091,0.7437,3.734,1.789,ATPG_007,SCAN_AT_SPEED,NA,0.707
808,LOT_A001,W001,D0001,0.96,1.14,85,69.431,0.769,4.157,1.798,ATPG_008,SCAN_AT_SPEED,NA,0.6887
809,LOT_A001,W001,D0001,0.96,1.16,85,70.739,0.7525,4.205,1.866,ATPG_009,SCAN_AT_SPEED,NA,0.6552
810,LOT_A001,W001,D0001,0.96,1.18,85,71.481,0.8409,4.144,1.848,ATPG_010,SCAN_AT_SPEED,NA,0.624
811,LOT_A001,W001,D0001,0.96,1.2,85,71.406,0.8071,4.189,1.795,ATPG_011,SCAN_AT_SPEED,NA,0.5982
812,LOT_A001,W001,D0001,0.96,1.22,85,74.572,0.8155,4.304,1.83,ATPG_012,SCAN_AT_SPEED,NA,0.5952
813,LOT_A001,W001,D0001,0.96,1.24,85,73.303,0.7989,4.208,1.804,ATPG_013,SCAN_AT_SPEED,NA,0.585
814,LOT_A001,W001,D0001,0.96,1.26,85,74.001,0.83,3.982,1.889,ATPG_014,SCAN_AT_SPEED,NA,0.5401
815,LOT_A001,W001,D0001,0.96,1.28,85,73.251,0.8055,4.138,1.833,ATPG_015,SCAN_AT_SPEED,NA,0.5418
816,LOT_A001,W001,D0001,0.96,1.3,85,74.726,0.8057,4.102,1.842,ATPG_016,SCAN_AT_SPEED,NA,0.5136
817,LOT_A001,W001,D0001,0.96,1.32,85,74.983,0.8806,3.873,1.91,ATPG_017,SCAN_AT_SPEED,NA,0.5029
818,LOT_A001,W001,D0001,0.96,1.34,85,78.647,0.8604,4.331,1.846,ATPG_018,SCAN_AT_SPEED,NA,0.4675
819,LOT_A001,W001,D0001,0.96,1.36,85,80.517,0.8656,4.193,1.914,ATPG_019,SCAN_AT_SPEED,NA,0.4317
820,LOT_A001,W001,D0001,0.96,1.38,85,79.892,0.8656,4.14,1.871,ATPG_020,SCAN_AT_SPEED,NA,0.4129
821,LOT_A001,W001,D0001,0.96,1.4,85,78.278,0.9091,4.293,1.869,ATPG_021,SCAN_AT_SPEED,NA,0.3845
822,LOT_A001,W001,D0001,0.96,1.42,85,80.01,0.9178,4.13,1.885,ATPG_022,SCAN_AT_SPEED,NA,0.3959
823,LOT_A001,W001,D0001,0.96,1.44,85,80.001,0.9301,3.93,1.944,ATPG_023,SCAN_AT_SPEED,NA,0.3921
824,LOT_A001,W001,D0001,0.96,1.46,85,81.823,0.8766,4.092,1.841,ATPG_024,SCAN_AT_SPEED,NA,0.3448
825,LOT_A001,W001,D0001,0.96,1.48,85,82.873,0.9364,4.191,1.899,ATPG_025,SCAN_AT_SPEED,NA,0.3206
826,LOT_A001,W001,D0001,0.96,1.5,85,82.395,0.9602,4.05,1.956,ATPG_026,SCAN_AT_SPEED,NA,0.2918
827,LOT_A001,W001,D0001,0.96,1.52,85,84.844,0.9557,4.351,1.889,ATPG_027,SCAN_AT_SPEED,NA,0.2871
828,LOT_A001,W001,D0001,0.96,1.54,85,85.599,0.9511,4.294,1.897,ATPG_028,SCAN_AT_SPEED,NA,0.2645
829,LOT_A001,W001,D0001,0.96,1.56,85,89.509,0.9605,4.207,1.84,ATPG_029,SCAN_AT_SPEED,NA,0.2627
830,LOT_A001,W001,D0001,0.96,1.58,85,88.119,0.9605,4.083,1.914,ATPG_030,SCAN_AT_SPEED,NA,0.1842
831,LOT_A001,W001,D0001,0.96,1.6,85,90.31,0.9723,4.048,1.948,ATPG_031,SCAN_AT_SPEED,NA,0.2104
832,LOT_A001,W001,D0001,0.96,1.62,85,90.088,0.9708,4.063,1.915,ATPG_032,SCAN_AT_SPEED,NA,0.1876
833,LOT_A001,W001,D0001,0.96,1.64,85,90.864,0.9832,3.885,1.898,ATPG_033,SCAN_AT_SPEED,NA,0.1718
834,LOT_A001,W001,D0001,0.96,1.66,85,90.325,0.9922,4.308,1.89,ATPG_034,SCAN_AT_SPEED,NA,0.1658
835,LOT_A001,W001,D0001,0.96,1.68,85,91.431,0.9965,4.015,1.915,ATPG_035,SCAN_AT_SPEED,NA,0.1037
836,LOT_A001,W001,D0001,0.96,1.7,85,92.563,1.0193,4.432,1.912,ATPG_036,SCAN_AT_SPEED,NA,0.1204
837,LOT_A001,W001,D0001,0.96,1.72,85,92.523,1.0072,4.072,1.91,ATPG_037,SCAN_AT_SPEED,NA,0.0965
838,LOT_A001,W001,D0001,0.96,1.74,85,98.528,1.0181,4.098,1.931,ATPG_038,SCAN_AT_SPEED,NA,0.078
839,LOT_A001,W001,D0001,0.96,1.76,85,95.634,1.0627,3.796,1.841,ATPG_039,SCAN_AT_SPEED,NA,0.0586
840,LOT_A001,W001,D0001,0.96,1.78,85,97.995,1.02,3.709,1.963,ATPG_040,SCAN_AT_SPEED,NA,0.0226
841,LOT_A001,W001,D0001,0.96,1.8,85,94.918,1.0391,4.015,1.948,ATPG_041,SCAN_AT_SPEED,NA,0.0159
842,LOT_A001,W001,D0001,0.96,1.82,85,98.629,1.014,4.031,1.903,ATPG_042,SCAN_AT_SPEED,FREQ_MARGIN,-0.0198
843,LOT_A001,W001,D0001,0.96,1.84,85,97.632,1.0884,3.881,1.953,ATPG_043,SCAN_AT_SPEED,FREQ_MARGIN,-0.0331
844,LOT_A001,W001,D0001,0.96,1.86,85,102.802,1.0739,4.209,1.883,ATPG_044,SCAN_AT_SPEED,FREQ_MARGIN,-0.0384
845,LOT_A001,W001,D0001,0.96,1.88,85,101.841,1.0911,4.337,1.903,ATPG_045,SCAN_AT_SPEED,FREQ_MARGIN,-0.1115
846,LOT_A001,W001,D0001,0.96,1.9,85,104.544,1.1074,4.201,1.962,ATPG_046,SCAN_AT_SPEED,TIMING,-0.0791
847,LOT_A001,W001,D0001,0.96,1.92,85,104.48,1.0974,4.236,1.903,ATPG_047,SCAN_AT_SPEED,FREQ_MARGIN,-0.1368
848,LOT_A001,W001,D0001,0.96,1.94,85,105.483,1.1107,4.378,1.966,ATPG_048,SCAN_AT_SPEED,TIMING,-0.1497
849,LOT_A001,W001,D0001,0.96,1.96,85,105.366,1.115,4.265,1.974,ATPG_049,SCAN_AT_SPEED,TIMING,-0.1816
850,LOT_A001,W001,D0001,0.96,1.98,85,104.916,1.1737,4.234,1.974,ATPG_050,SCAN_AT_SPEED,TIMING,-0.1963
851,LOT_A001,W001,D0001,0.97,1,85,63.139,0.7154,4.051,1.809,ATPG_051,SCAN_AT_SPEED,NA,0.864
852,LOT_A001,W001,D0001,0.97,1.02,85,62.115,0.7458,4.201,1.768,ATPG_052,SCAN_AT_SPEED,NA,0.8433
853,LOT_A001,W001,D0001,0.97,1.04,85,63.964,0.7425,4.171,1.805,ATPG_053,SCAN_AT_SPEED,NA,0.8226
854,LOT_A001,W001,D0001,0.97,1.06,85,65.864,0.7015,4.047,1.848,ATPG_054,SCAN_AT_SPEED,NA,0.7936
855,LOT_A001,W001,D0001,0.97,1.08,85,65.257,0.7215,4.053,1.734,ATPG_055,SCAN_AT_SPEED,NA,0.7623
856,LOT_A001,W001,D0001,0.97,1.1,85,65.983,0.7372,4.205,1.833,ATPG_056,SCAN_AT_SPEED,NA,0.7429
857,LOT_A001,W001,D0001,0.97,1.12,85,65.199,0.7841,4.361,1.79,ATPG_057,SCAN_AT_SPEED,NA,0.7624
858,LOT_A001,W001,D0001,0.97,1.14,85,67.956,0.7751,4.441,1.849,ATPG_058,SCAN_AT_SPEED,NA,0.7083
859,LOT_A001,W001,D0001,0.97,1.16,85,68.865,0.7537,4.184,1.877,ATPG_059,SCAN_AT_SPEED,NA,0.6938
860,LOT_A001,W001,D0001,0.97,1.18,85,68.601,0.7913,4.067,1.801,ATPG_060,SCAN_AT_SPEED,NA,0.6372
861,LOT_A001,W001,D0001,0.97,1.2,85,68.902,0.7801,4.321,1.784,ATPG_061,SCAN_AT_SPEED,NA,0.6371
862,LOT_A001,W001,D0001,0.97,1.22,85,71.086,0.8194,4.185,1.821,ATPG_062,SCAN_AT_SPEED,NA,0.5959
863,LOT_A001,W001,D0001,0.97,1.24,85,69.938,0.8237,4.273,1.827,ATPG_063,SCAN_AT_SPEED,NA,0.6055
864,LOT_A001,W001,D0001,0.97,1.26,85,71.911,0.8437,4.238,1.833,ATPG_064,SCAN_AT_SPEED,NA,0.6028
865,LOT_A001,W001,D0001,0.97,1.28,85,74.607,0.854,4.053,1.82,ATPG_065,SCAN_AT_SPEED,NA,0.5643
866,LOT_A001,W001,D0001,0.97,1.3,85,74.588,0.8568,4.47,1.838,ATPG_066,SCAN_AT_SPEED,NA,0.5633
867,LOT_A001,W001,D0001,0.97,1.32,85,74.443,0.8628,4.245,1.877,ATPG_067,SCAN_AT_SPEED,NA,0.5369
868,LOT_A001,W001,D0001,0.97,1.34,85,74.39,0.8669,3.905,1.849,ATPG_068,SCAN_AT_SPEED,NA,0.4931
869,LOT_A001,W001,D0001,0.97,1.36,85,78.585,0.9015,4.369,1.839,ATPG_069,SCAN_AT_SPEED,NA,0.5016
870,LOT_A001,W001,D0001,0.97,1.38,85,79.015,0.8465,4.074,1.846,ATPG_070,SCAN_AT_SPEED,NA,0.4652
871,LOT_A001,W001,D0001,0.97,1.4,85,80.045,0.8791,3.964,1.888,ATPG_071,SCAN_AT_SPEED,NA,0.408
872,LOT_A001,W001,D0001,0.97,1.42,85,81.229,0.8864,4.304,1.903,ATPG_072,SCAN_AT_SPEED,NA,0.4376
873,LOT_A001,W001,D0001,0.97,1.44,85,80.196,0.9058,4.394,1.855,ATPG_073,SCAN_AT_SPEED,NA,0.4102
874,LOT_A001,W001,D0001,0.97,1.46,85,81.594,0.91,4.114,1.892,ATPG_074,SCAN_AT_SPEED,NA,0.4224
875,LOT_A001,W001,D0001,0.97,1.48,85,82.417,0.8983,4.235,1.926,ATPG_075,SCAN_AT_SPEED,NA,0.3333
876,LOT_A001,W001,D0001,0.97,1.5,85,79.991,0.9634,4.259,1.859,ATPG_076,SCAN_AT_SPEED,NA,0.3563
877,LOT_A001,W001,D0001,0.97,1.52,85,85.437,0.9232,4.245,1.869,ATPG_077,SCAN_AT_SPEED,NA,0.3275
878,LOT_A001,W001,D0001,0.97,1.54,85,84.745,0.918,4.237,1.921,ATPG_078,SCAN_AT_SPEED,NA,0.2974
879,LOT_A001,W001,D0001,0.97,1.56,85,88.316,0.9582,4.135,1.934,ATPG_079,SCAN_AT_SPEED,NA,0.2939
880,LOT_A001,W001,D0001,0.97,1.58,85,86.079,0.9436,4.377,1.942,ATPG_080,SCAN_AT_SPEED,NA,0.2402
881,LOT_A001,W001,D0001,0.97,1.6,85,90.489,0.9538,4.267,1.903,ATPG_081,SCAN_AT_SPEED,NA,0.2535
882,LOT_A001,W001,D0001,0.97,1.62,85,89.213,0.9713,4.296,1.947,ATPG_082,SCAN_AT_SPEED,NA,0.2399
883,LOT_A001,W001,D0001,0.97,1.64,85,90.17,0.9677,3.84,1.923,ATPG_083,SCAN_AT_SPEED,NA,0.1926
884,LOT_A001,W001,D0001,0.97,1.66,85,91.612,0.9603,4.162,1.83,ATPG_084,SCAN_AT_SPEED,NA,0.1956
885,LOT_A001,W001,D0001,0.97,1.68,85,90.045,1.0266,4.357,1.886,ATPG_085,SCAN_AT_SPEED,NA,0.1893
886,LOT_A001,W001,D0001,0.97,1.7,85,93.491,0.9974,4.23,1.907,ATPG_086,SCAN_AT_SPEED,NA,0.1243
887,LOT_A001,W001,D0001,0.97,1.72,85,89.705,1.0253,4.131,1.907,ATPG_087,SCAN_AT_SPEED,NA,0.0926
888,LOT_A001,W001,D0001,0.97,1.74,85,96.692,1.0249,4.164,1.953,ATPG_088,SCAN_AT_SPEED,NA,0.1172
889,LOT_A001,W001,D0001,0.97,1.76,85,95.842,1.0483,4.317,1.859,ATPG_089,SCAN_AT_SPEED,NA,0.0603
890,LOT_A001,W001,D0001,0.97,1.78,85,94.719,1.0488,4.287,2,ATPG_090,SCAN_AT_SPEED,NA,0.051
891,LOT_A001,W001,D0001,0.97,1.8,85,96.264,1.0763,4.259,1.995,ATPG_091,SCAN_AT_SPEED,NA,0.0358
892,LOT_A001,W001,D0001,0.97,1.82,85,95.937,1.0402,3.982,1.974,ATPG_092,SCAN_AT_SPEED,NA,0.0299
893,LOT_A001,W001,D0001,0.97,1.84,85,102.209,1.088,4.389,1.928,ATPG_093,SCAN_AT_SPEED,NA,0.0261
894,LOT_A001,W001,D0001,0.97,1.86,85,101.27,1.0889,4.231,1.97,ATPG_094,SCAN_AT_SPEED,FREQ_MARGIN,-0.0361
895,LOT_A001,W001,D0001,0.97,1.88,85,102.911,1.1133,4.297,1.992,ATPG_095,SCAN_AT_SPEED,TIMING,-0.0295
896,LOT_A001,W001,D0001,0.97,1.9,85,100.63,1.1122,4.006,2.004,ATPG_096,SCAN_AT_SPEED,TIMING,-0.0461
897,LOT_A001,W001,D0001,0.97,1.92,85,102.834,1.092,4.298,1.964,ATPG_097,SCAN_AT_SPEED,FREQ_MARGIN,-0.0968
898,LOT_A001,W001,D0001,0.97,1.94,85,103.937,1.1054,4.347,1.969,ATPG_098,SCAN_AT_SPEED,TIMING,-0.124
899,LOT_A001,W001,D0001,0.97,1.96,85,102.316,1.1138,4.146,2.007,ATPG_099,SCAN_AT_SPEED,TIMING,-0.1082
900,LOT_A001,W001,D0001,0.97,1.98,85,103.451,1.1524,3.89,1.929,ATPG_100,SCAN_AT_SPEED,TIMING,-0.1051
901,LOT_A001,W001,D0001,0.98,1,85,60.605,0.6819,4.332,1.791,ATPG_001,SCAN_AT_SPEED,NA,0.8602
902,LOT_A001,W001,D0001,0.98,1.02,85,65.143,0.7238,4.369,1.801,ATPG_002,SCAN_AT_SPEED,NA,0.8643
903,LOT_A001,W001,D0001,0.98,1.04,85,66.664,0.717,4.13,1.8,ATPG_003,SCAN_AT_SPEED,NA,0.8161
904,LOT_A001,W001,D0001,0.98,1.06,85,64.869,0.7424,4.322,1.775,ATPG_004,SCAN_AT_SPEED,NA,0.801
905,LOT_A001,W001,D0001,0.98,1.08,85,68.414,0.7537,4.581,1.862,ATPG_005,SCAN_AT_SPEED,NA,0.7887
906,LOT_A001,W001,D0001,0.98,1.1,85,64.842,0.7671,4.262,1.796,ATPG_006,SCAN_AT_SPEED,NA,0.7981
907,LOT_A001,W001,D0001,0.98,1.12,85,69.901,0.771,4.138,1.851,ATPG_007,SCAN_AT_SPEED,NA,0.7605
908,LOT_A001,W001,D0001,0.98,1.14,85,69.45,0.7651,4.237,1.856,ATPG_008,SCAN_AT_SPEED,NA,0.726
909,LOT_A001,W001,D0001,0.98,1.16,85,73.421,0.7464,4.18,1.844,ATPG_009,SCAN_AT_SPEED,NA,0.6988
910,LOT_A001,W001,D0001,0.98,1.18,85,70.599,0.7868,4.332,1.823,ATPG_010,SCAN_AT_SPEED,NA,0.708
911,LOT_A001,W001,D0001,0.98,1.2,85,73.151,0.8121,4.125,1.833,ATPG_011,SCAN_AT_SPEED,NA,0.7026
912,LOT_A001,W001,D0001,0.98,1.22,85,70.69,0.8115,4.189,1.866,ATPG_012,SCAN_AT_SPEED,NA,0.6521
913,LOT_A001,W001,D0001,0.98,1.24,85,76.454,0.7975,4.303,1.875,ATPG_013,SCAN_AT_SPEED,NA,0.6182
914,LOT_A001,W001,D0001,0.98,1.26,85,75.754,0.8001,4.488,1.847,ATPG_014,SCAN_AT_SPEED,NA,0.6072
915,LOT_A001,W001,D0001,0.98,1.28,85,74.541,0.8454,4.182,1.82,ATPG_015,SCAN_AT_SPEED,NA,0.5867
916,LOT_A001,W001,D0001,0.98,1.3,85,73.821,0.8722,4.185,1.887,ATPG_016,SCAN_AT_SPEED,NA,0.5735
917,LOT_A001,W001,D0001,0.98,1.32,85,75.028,0.8479,4.388,1.85,ATPG_017,SCAN_AT_SPEED,NA,0.5613
918,LOT_A001,W001,D0001,0.98,1.34,85,79.499,0.8731,4.201,1.818,ATPG_018,SCAN_AT_SPEED,NA,0.559
919,LOT_A001,W001,D0001,0.98,1.36,85,78.873,0.875,3.944,1.864,ATPG_019,SCAN_AT_SPEED,NA,0.5064
920,LOT_A001,W001,D0001,0.98,1.38,85,78.88,0.897,4.333,1.921,ATPG_020,SCAN_AT_SPEED,NA,0.5003
921,LOT_A001,W001,D0001,0.98,1.4,85,81.927,0.9118,4.467,1.828,ATPG_021,SCAN_AT_SPEED,NA,0.4736
922,LOT_A001,W001,D0001,0.98,1.42,85,80.479,0.8998,4.373,1.842,ATPG_022,SCAN_AT_SPEED,NA,0.4529
923,LOT_A001,W001,D0001,0.98,1.44,85,78.324,0.9256,4.193,1.881,ATPG_023,SCAN_AT_SPEED,NA,0.4387
924,LOT_A001,W001,D0001,0.98,1.46,85,84.883,0.8571,4.268,1.879,ATPG_024,SCAN_AT_SPEED,NA,0.4119
925,LOT_A001,W001,D0001,0.98,1.48,85,86.787,0.9008,4.386,1.901,ATPG_025,SCAN_AT_SPEED,NA,0.3893
926,LOT_A001,W001,D0001,0.98,1.5,85,83.339,0.9122,4.434,1.907,ATPG_026,SCAN_AT_SPEED,NA,0.4002
927,LOT_A001,W001,D0001,0.98,1.52,85,84.429,0.941,4.396,1.866,ATPG_027,SCAN_AT_SPEED,NA,0.3297
928,LOT_A001,W001,D0001,0.98,1.54,85,87.202,0.9206,3.967,1.784,ATPG_028,SCAN_AT_SPEED,NA,0.285
929,LOT_A001,W001,D0001,0.98,1.56,85,87.352,0.9471,4.478,1.926,ATPG_029,SCAN_AT_SPEED,NA,0.3321
930,LOT_A001,W001,D0001,0.98,1.58,85,85.473,0.9592,4.027,1.895,ATPG_030,SCAN_AT_SPEED,NA,0.3266
931,LOT_A001,W001,D0001,0.98,1.6,85,89.968,0.9692,4.364,1.936,ATPG_031,SCAN_AT_SPEED,NA,0.273
932,LOT_A001,W001,D0001,0.98,1.62,85,89.132,0.9601,4.307,1.88,ATPG_032,SCAN_AT_SPEED,NA,0.2963
933,LOT_A001,W001,D0001,0.98,1.64,85,90.05,0.9754,4.199,1.944,ATPG_033,SCAN_AT_SPEED,NA,0.2642
934,LOT_A001,W001,D0001,0.98,1.66,85,90.265,1.0242,4.142,1.92,ATPG_034,SCAN_AT_SPEED,NA,0.2146
