Point_ID,Lot_ID,Wafer_ID,Die_ID,VDD_V,Frequency_GHz,Temperature_C,Current_mA,Timing_ns,Leakage_mA,Test_Time_ms,Pattern_ID,Test_ID,Test_Result,Failure_Code,Margin_GHz
170,LOT_B002,W002,D0002,0.78,0.98,85,79.88,0.9917,5.493,1.817,ATPG_046,SCAN_AT_SPEED,PASS,NA,0.2826
171,LOT_B002,W002,D0002,0.78,1.0,85,82.362,0.9975,5.619,1.916,ATPG_040,SCAN_AT_SPEED,PASS,NA,0.2626
172,LOT_B002,W002,D0002,0.78,1.02,85,81.569,0.9453,5.565,1.862,ATPG_099,SCAN_AT_SPEED,PASS,NA,0.2426
173,LOT_B002,W002,D0002,0.78,1.04,85,82.2,0.964,5.339,1.849,ATPG_083,SCAN_AT_SPEED,PASS,NA,0.2226
174,LOT_B002,W002,D0002,0.78,1.06,85,82.112,0.918,5.913,1.824,ATPG_098,SCAN_AT_SPEED,PASS,NA,0.2026
175,LOT_B002,W002,D0002,0.78,1.08,85,81.038,0.9622,5.328,1.774,ATPG_061,SCAN_AT_SPEED,PASS,NA,0.1826
176,LOT_B002,W002,D0002,0.78,1.1,85,83.704,0.9224,5.322,1.856,ATPG_003,SCAN_AT_SPEED,PASS,NA,0.1626
177,LOT_B002,W002,D0002,0.78,1.12,85,86.964,0.8952,5.667,1.92,ATPG_012,SCAN_AT_SPEED,PASS,NA,0.1426
178,LOT_B002,W002,D0002,0.78,1.14,85,87.178,0.878,5.64,1.971,ATPG_021,SCAN_AT_SPEED,PASS,NA,0.1226
179,LOT_B002,W002,D0002,0.78,1.16,85,86.215,0.8662,5.54,1.754,ATPG_012,SCAN_AT_SPEED,PASS,NA,0.1026
180,LOT_B002,W002,D0002,0.78,1.18,85,82.911,0.8546,5.398,1.758,ATPG_085,SCAN_AT_SPEED,PASS,NA,0.0826
181,LOT_B002,W002,D0002,0.78,1.2,85,86.265,0.8317,5.679,1.953,ATPG_072,SCAN_AT_SPEED,PASS,NA,0.0626
182,LOT_B002,W002,D0002,0.78,1.22,85,92.446,0.7942,5.522,1.868,ATPG_018,SCAN_AT_SPEED,PASS,NA,0.0426
183,LOT_B002,W002,D0002,0.78,1.24,85,91.516,0.7969,5.498,1.802,ATPG_045,SCAN_AT_SPEED,PASS,NA,0.0226
184,LOT_B002,W002,D0002,0.78,1.26,85,92.2,0.7972,5.073,1.898,ATPG_055,SCAN_AT_SPEED,PASS,NA,0.0026
185,LOT_B002,W002,D0002,0.78,1.28,85,92.713,0.7869,5.627,1.885,ATPG_013,SCAN_AT_SPEED,FAIL,FREQ_MARGIN,-0.0174
186,LOT_B002,W002,D0002,0.78,1.3,85,91.987,0.7937,5.463,1.821,ATPG_066,SCAN_AT_SPEED,FAIL,FREQ_MARGIN,-0.0374
187,LOT_B002,W002,D0002,0.78,1.32,85,89.817,0.7689,5.133,1.819,ATPG_057,SCAN_AT_SPEED,FAIL,FREQ_MARGIN,-0.0574
188,LOT_B002,W002,D0002,0.78,1.34,85,88.444,0.7288,5.102,1.733,ATPG_030,SCAN_AT_SPEED,FAIL,FREQ_MARGIN,-0.0774
189,LOT_B002,W002,D0002,0.78,1.36,85,94.019,0.7262,5.611,1.915,ATPG_014,SCAN_AT_SPEED,FAIL,FREQ_MARGIN,-0.0974
190,LOT_B002,W002,D0002,0.78,1.38,85,92.987,0.7556,5.501,1.765,ATPG_037,SCAN_AT_SPEED,FAIL,FREQ_MARGIN,-0.1174
191,LOT_B002,W002,D0002,0.78,1.4,85,91.683,0.71,5.651,1.983,ATPG_037,SCAN_AT_SPEED,FAIL,FREQ_MARGIN,-0.1374
192,LOT_B002,W002,D0002,0.78,1.42,85,94.11,0.727,5.465,1.769,ATPG_011,SCAN_AT_SPEED,FAIL,FREQ_MARGIN,-0.1574
193,LOT_B002,W002,D0002,0.78,1.44,85,94.265,0.6844,5.428,1.711,ATPG_074,SCAN_AT_SPEED,FAIL,FREQ_MARGIN,-0.1774
194,LOT_B002,W002,D0002,0.78,1.46,85,96.489,0.6599,5.555,1.855,ATPG_003,SCAN_AT_SPEED,FAIL,FREQ_MARGIN,-0.1974
195,LOT_B002,W002,D0002,0.78,1.48,85,97.319,0.6643,5.738,1.909,ATPG_020,SCAN_AT_SPEED,FAIL,FREQ_MARGIN,-0.2174
196,LOT_B002,W002,D0002,0.78,1.5,85,96.626,0.6942,5.643,1.71,ATPG_088,SCAN_AT_SPEED,FAIL,FREQ_MARGIN,-0.2374
197,LOT_B002,W002,D0002,0.78,1.52,85,98.791,0.6612,5.286,1.963,ATPG_068,SCAN_AT_SPEED,FAIL,FREQ_MARGIN,-0.2574
198,LOT_B002,W002,D0002,0.78,1.54,85,97.686,0.648,5.101,1.979,ATPG_067,SCAN_AT_SPEED,FAIL,FREQ_MARGIN,-0.2774
199,LOT_B002,W002,D0002,0.78,1.56,85,98.297,0.6251,5.418,1.812,ATPG_011,SCAN_AT_SPEED,FAIL,FREQ_MARGIN,-0.2974
200,LOT_B002,W002,D0002,0.78,1.58,85,98.825,0.6439,5.474,1.733,ATPG_072,SCAN_AT_SPEED,FAIL,FREQ_MARGIN,-0.3174
201,LOT_B002,W002,D0002,0.78,1.6,85,99.998,0.6076,4.758,1.878,ATPG_028,SCAN_AT_SPEED,FAIL,FREQ_MARGIN,-0.3374
202,LOT_B002,W002,D0002,0.78,1.62,85,104.274,0.6394,5.618,1.92,ATPG_058,SCAN_AT_SPEED,FAIL,FREQ_MARGIN,-0.3574
203,LOT_B002,W002,D0002,0.78,1.64,85,101.433,0.6319,5.572,1.955,ATPG_088,SCAN_AT_SPEED,FAIL,FREQ_MARGIN,-0.3774
204,LOT_B002,W002,D0002,0.78,1.66,85,100.863,0.6088,5.264,1.757,ATPG_059,SCAN_AT_SPEED,FAIL,FREQ_MARGIN,-0.3974
205,LOT_B002,W002,D0002,0.78,1.68,85,101.157,0.5786,5.38,1.923,ATPG_005,SCAN_AT_SPEED,FAIL,FREQ_MARGIN,-0.4174
206,LOT_B002,W002,D0002,0.78,1.7,85,101.418,0.6013,5.626,1.735,ATPG_031,SCAN_AT_SPEED,FAIL,FREQ_MARGIN,-0.4374
207,LOT_B002,W002,D0002,0.78,1.72,85,99.879,0.5857,5.753,1.732,ATPG_098,SCAN_AT_SPEED,FAIL,TIMING,-0.4574
208,LOT_B002,W002,D0002,0.78,1.74,85,104.195,0.5677,5.388,1.754,ATPG_030,SCAN_AT_SPEED,FAIL,FREQ_MARGIN,-0.4774
209,LOT_B002,W002,D0002,0.78,1.76,85,107.127,0.5721,5.364,1.79,ATPG_037,SCAN_AT_SPEED,FAIL,FREQ_MARGIN,-0.4974
210,LOT_B002,W002,D0002,0.78,1.78,85,107.04,0.5479,5.649,1.722,ATPG_017,SCAN_AT_SPEED,FAIL,FREQ_MARGIN,-0.5174
211,LOT_B002,W002,D0002,0.78,1.8,85,106.077,0.545,5.527,1.707,ATPG_082,SCAN_AT_SPEED,FAIL,FREQ_MARGIN,-0.5374
212,LOT_B002,W002,D0002,0.78,1.82,85,105.886,0.5381,5.679,1.7,ATPG_011,SCAN_AT_SPEED,FAIL,FREQ_MARGIN,-0.5574
213,LOT_B002,W002,D0002,0.78,1.84,85,108.87,0.5399,5.208,1.938,ATPG_098,SCAN_AT_SPEED,FAIL,FREQ_MARGIN,-0.5774
214,LOT_B002,W002,D0002,0.78,1.86,85,109.7,0.5232,5.355,1.739,ATPG_029,SCAN_AT_SPEED,FAIL,FREQ_MARGIN,-0.5974
215,LOT_B002,W002,D0002,0.78,1.88,85,110.118,0.5299,5.584,1.826,ATPG_067,SCAN_AT_SPEED,FAIL,FREQ_MARGIN,-0.6174
216,LOT_B002,W002,D0002,0.78,1.9,85,105.586,0.5496,5.34,1.924,ATPG_059,SCAN_AT_SPEED,FAIL,FREQ_MARGIN,-0.6374
217,LOT_B002,W002,D0002,0.78,1.92,85,108.045,0.5162,5.469,1.811,ATPG_035,SCAN_AT_SPEED,FAIL,FREQ_MARGIN,-0.6574
218,LOT_B002,W002,D0002,0.78,1.94,85,115.559,0.5071,5.122,1.727,ATPG_015,SCAN_AT_SPEED,FAIL,FREQ_MARGIN,-0.6774
219,LOT_B002,W002,D0002,0.78,1.96,85,110.188,0.5192,5.568,1.928,ATPG_008,SCAN_AT_SPEED,FAIL,FREQ_MARGIN,-0.6974
220,LOT_B002,W002,D0002,0.78,1.98,85,110.476,0.5018,5.641,1.7,ATPG_003,SCAN_AT_SPEED,FAIL,FREQ_MARGIN,-0.7174
221,LOT_B002,W002,D0002,0.78,2.0,85,109.717,0.4849,5.529,1.829,ATPG_071,SCAN_AT_SPEED,FAIL,FREQ_MARGIN,-0.7374
222,LOT_B002,W002,D0002,0.78,2.02,85,111.876,0.4685,5.361,1.877,ATPG_038,SCAN_AT_SPEED,FAIL,FREQ_MARGIN,-0.7574
223,LOT_B002,W002,D0002,0.78,2.04,85,115.957,0.4524,5.364,1.703,ATPG_072,SCAN_AT_SPEED,FAIL,FREQ_MARGIN,-0.7774
224,LOT_B002,W002,D0002,0.78,2.06,85,112.398,0.5097,5.777,1.986,ATPG_018,SCAN_AT_SPEED,FAIL,FREQ_MARGIN,-0.7974
225,LOT_B002,W002,D0002,0.78,2.08,85,116.38,0.4798,5.26,1.773,ATPG_041,SCAN_AT_SPEED,FAIL,FREQ_MARGIN,-0.8174
226,LOT_B002,W002,D0002,0.78,2.1,85,120.324,0.4867,5.449,1.703,ATPG_046,SCAN_AT_SPEED,FAIL,FREQ_MARGIN,-0.8374
227,LOT_B002,W002,D0002,0.78,2.12,85,119.707,0.4581,5.404,1.71,ATPG_097,SCAN_AT_SPEED,FAIL,TIMING,-0.8574
228,LOT_B002,W002,D0002,0.78,2.14,85,114.765,0.5032,5.397,1.94,ATPG_026,SCAN_AT_SPEED,FAIL,FREQ_MARGIN,-0.8774
229,LOT_B002,W002,D0002,0.78,2.16,85,118.674,0.4656,5.524,1.737,ATPG_098,SCAN_AT_SPEED,FAIL,FREQ_MARGIN,-0.8974
230,LOT_B002,W002,D0002,0.78,2.18,85,121.419,0.428,5.73,1.981,ATPG_006,SCAN_AT_SPEED,FAIL,FREQ_MARGIN,-0.9174
231,LOT_B002,W002,D0002,0.78,2.2,85,120.362,0.4672,5.633,1.802,ATPG_072,SCAN_AT_SPEED,FAIL,FREQ_MARGIN,-0.9374
232,LOT_B002,W002,D0002,0.78,2.22,85,120.567,0.4775,5.849,1.844,ATPG_007,SCAN_AT_SPEED,FAIL,FREQ_MARGIN,-0.9574
233,LOT_B002,W002,D0002,0.78,2.24,85,120.816,0.4372,5.791,1.878,ATPG_041,SCAN_AT_SPEED,FAIL,FREQ_MARGIN,-0.9774
234,LOT_B002,W002,D0002,0.78,2.26,85,118.449,0.4549,5.348,1.849,ATPG_012,SCAN_AT_SPEED,FAIL,FREQ_MARGIN,-0.9974
235,LOT_B002,W002,D0002,0.78,2.28,85,123.395,0.3986,5.555,1.848,ATPG_082,SCAN_AT_SPEED,FAIL,FREQ_MARGIN,-1.0174
236,LOT_B002,W002,D0002,0.78,2.3,85,122.987,0.4296,5.249,1.96,ATPG_028,SCAN_AT_SPEED,FAIL,FREQ_MARGIN,-1.0374
237,LOT_B002,W002,D0002,0.78,2.32,85,119.047,0.4255,5.68,1.889,ATPG_031,SCAN_AT_SPEED,FAIL,FREQ_MARGIN,-1.0574
238,LOT_B002,W002,D0002,0.78,2.34,85,123.457,0.461,5.663,1.846,ATPG_092,SCAN_AT_SPEED,FAIL,TIMING,-1.0774
239,LOT_B002,W002,D0002,0.78,2.36,85,122.714,0.4325,5.717,1.897,ATPG_066,SCAN_AT_SPEED,FAIL,FREQ_MARGIN,-1.0974
240,LOT_B002,W002,D0002,0.78,2.38,85,127.209,0.4077,5.73,1.915,ATPG_058,SCAN_AT_SPEED,FAIL,FREQ_MARGIN,-1.1174
241,LOT_B002,W002,D0002,0.8,0.8,85,74.499,1.2495,5.43,1.774,ATPG_094,SCAN_AT_SPEED,PASS,NA,0.554
242,LOT_B002,W002,D0002,0.8,0.82,85,78.585,1.1866,5.886,1.874,ATPG_060,SCAN_AT_SPEED,PASS,NA,0.534
243,LOT_B002,W002,D0002,0.8,0.84,85,74.569,1.198,5.628,1.777,ATPG_084,SCAN_AT_SPEED,PASS,NA,0.514
244,LOT_B002,W002,D0002,0.8,0.86,85,77.346,1.1486,5.785,1.739,ATPG_005,SCAN_AT_SPEED,PASS,NA,0.494
245,LOT_B002,W002,D0002,0.8,0.88,85,76.626,1.1334,5.412,1.799,ATPG_045,SCAN_AT_SPEED,PASS,NA,0.474
246,LOT_B002,W002,D0002,0.8,0.9,85,80.791,1.1012,5.763,1.829,ATPG_093,SCAN_AT_SPEED,PASS,NA,0.454
247,LOT_B002,W002,D0002,0.8,0.92,85,80.616,1.0721,5.587,1.814,ATPG_020,SCAN_AT_SPEED,PASS,NA,0.434
248,LOT_B002,W002,D0002,0.8,0.94,85,77.471,1.0208,5.665,1.935,ATPG_037,SCAN_AT_SPEED,PASS,NA,0.414
249,LOT_B002,W002,D0002,0.8,0.96,85,82.91,1.0733,5.532,1.71,ATPG_044,SCAN_AT_SPEED,PASS,NA,0.394
250,LOT_B002,W002,D0002,0.8,0.98,85,85.976,1.0067,5.574,1.981,ATPG_078,SCAN_AT_SPEED,PASS,NA,0.374
251,LOT_B002,W002,D0002,0.8,1.0,85,79.525,1.0038,5.69,1.906,ATPG_029,SCAN_AT_SPEED,PASS,NA,0.354
252,LOT_B002,W002,D0002,0.8,1.02,85,80.851,0.9873,5.747,1.836,ATPG_020,SCAN_AT_SPEED,PASS,NA,0.334
253,LOT_B002,W002,D0002,0.8,1.04,85,87.457,0.9837,5.536,1.761,ATPG_043,SCAN_AT_SPEED,PASS,NA,0.314
254,LOT_B002,W002,D0002,0.8,1.06,85,81.84,0.9817,5.439,1.96,ATPG_008,SCAN_AT_SPEED,PASS,NA,0.294
255,LOT_B002,W002,D0002,0.8,1.08,85,86.17,0.9249,5.32,1.705,ATPG_086,SCAN_AT_SPEED,PASS,NA,0.274
256,LOT_B002,W002,D0002,0.8,1.1,85,85.593,0.9152,5.756,1.871,ATPG_082,SCAN_AT_SPEED,PASS,NA,0.254
257,LOT_B002,W002,D0002,0.8,1.12,85,86.237,0.8965,5.512,1.982,ATPG_076,SCAN_AT_SPEED,PASS,NA,0.234
258,LOT_B002,W002,D0002,0.8,1.14,85,87.983,0.8543,5.891,1.732,ATPG_014,SCAN_AT_SPEED,PASS,NA,0.214
259,LOT_B002,W002,D0002,0.8,1.16,85,87.805,0.8781,5.342,1.998,ATPG_092,SCAN_AT_SPEED,PASS,NA,0.194
260,LOT_B002,W002,D0002,0.8,1.18,85,86.963,0.8762,5.632,1.922,ATPG_013,SCAN_AT_SPEED,PASS,NA,0.174
261,LOT_B002,W002,D0002,0.8,1.2,85,90.846,0.8311,5.703,1.97,ATPG_068,SCAN_AT_SPEED,PASS,NA,0.154
262,LOT_B002,W002,D0002,0.8,1.22,85,90.576,0.8472,5.504,1.945,ATPG_013,SCAN_AT_SPEED,PASS,NA,0.134
263,LOT_B002,W002,D0002,0.8,1.24,85,91.639,0.8286,5.297,1.883,ATPG_088,SCAN_AT_SPEED,PASS,NA,0.114
264,LOT_B002,W002,D0002,0.8,1.26,85,87.396,0.8247,5.387,1.835,ATPG_015,SCAN_AT_SPEED,PASS,NA,0.094
265,LOT_B002,W002,D0002,0.8,1.28,85,86.658,0.7821,5.918,1.751,ATPG_049,SCAN_AT_SPEED,PASS,NA,0.074
266,LOT_B002,W002,D0002,0.8,1.3,85,91.135,0.8143,5.426,1.814,ATPG_078,SCAN_AT_SPEED,PASS,NA,0.054
267,LOT_B002,W002,D0002,0.8,1.32,85,88.979,0.7092,5.598,1.865,ATPG_026,SCAN_AT_SPEED,PASS,NA,0.034
268,LOT_B002,W002,D0002,0.8,1.34,85,91.814,0.7541,5.513,1.978,ATPG_046,SCAN_AT_SPEED,PASS,NA,0.014
269,LOT_B002,W002,D0002,0.8,1.36,85,93.326,0.726,5.282,1.885,ATPG_015,SCAN_AT_SPEED,FAIL,FREQ_MARGIN,-0.006
270,LOT_B002,W002,D0002,0.8,1.38,85,93.305,0.74,5.575,1.874,ATPG_052,SCAN_AT_SPEED,FAIL,TIMING,-0.026
271,LOT_B002,W002,D0002,0.8,1.4,85,93.366,0.6931,5.876,1.958,ATPG_036,SCAN_AT_SPEED,FAIL,FREQ_MARGIN,-0.046
272,LOT_B002,W002,D0002,0.8,1.42,85,95.566,0.7087,5.933,1.732,ATPG_039,SCAN_AT_SPEED,FAIL,FREQ_MARGIN,-0.066
273,LOT_B002,W002,D0002,0.8,1.44,85,95.792,0.704,5.723,1.734,ATPG_042,SCAN_AT_SPEED,FAIL,FREQ_MARGIN,-0.086
274,LOT_B002,W002,D0002,0.8,1.46,85,92.166,0.6926,5.805,1.965,ATPG_013,SCAN_AT_SPEED,FAIL,FREQ_MARGIN,-0.106
275,LOT_B002,W002,D0002,0.8,1.48,85,98.519,0.6664,5.796,1.972,ATPG_009,SCAN_AT_SPEED,FAIL,FREQ_MARGIN,-0.126
276,LOT_B002,W002,D0002,0.8,1.5,85,95.837,0.6528,5.315,1.934,ATPG_024,SCAN_AT_SPEED,FAIL,FREQ_MARGIN,-0.146
277,LOT_B002,W002,D0002,0.8,1.52,85,99.511,0.6696,5.742,1.745,ATPG_050,SCAN_AT_SPEED,FAIL,TIMING,-0.166
278,LOT_B002,W002,D0002,0.8,1.54,85,100.642,0.6347,5.669,1.959,ATPG_055,SCAN_AT_SPEED,FAIL,TIMING,-0.186
279,LOT_B002,W002,D0002,0.8,1.56,85,102.369,0.6103,5.889,1.817,ATPG_021,SCAN_AT_SPEED,FAIL,FREQ_MARGIN,-0.206
280,LOT_B002,W002,D0002,0.8,1.58,85,101.096,0.6329,5.627,1.741,ATPG_057,SCAN_AT_SPEED,FAIL,FREQ_MARGIN,-0.226
281,LOT_B002,W002,D0002,0.8,1.6,85,99.964,0.6592,5.943,1.705,ATPG_085,SCAN_AT_SPEED,FAIL,FREQ_MARGIN,-0.246
282,LOT_B002,W002,D0002,0.8,1.62,85,101.015,0.6499,5.678,1.782,ATPG_024,SCAN_AT_SPEED,FAIL,FREQ_MARGIN,-0.266
283,LOT_B002,W002,D0002,0.8,1.64,85,101.317,0.5968,5.361,1.721,ATPG_036,SCAN_AT_SPEED,FAIL,FREQ_MARGIN,-0.286
284,LOT_B002,W002,D0002,0.8,1.66,85,100.672,0.6065,5.46,1.892,ATPG_049,SCAN_AT_SPEED,FAIL,TIMING,-0.306
285,LOT_B002,W002,D0002,0.8,1.68,85,104.422,0.5554,5.731,1.8,ATPG_008,SCAN_AT_SPEED,FAIL,FREQ_MARGIN,-0.326
286,LOT_B002,W002,D0002,0.8,1.7,85,105.148,0.5777,5.535,1.809,ATPG_070,SCAN_AT_SPEED,FAIL,FREQ_MARGIN,-0.346
287,LOT_B002,W002,D0002,0.8,1.72,85,104.519,0.5833,5.909,1.987,ATPG_035,SCAN_AT_SPEED,FAIL,FREQ_MARGIN,-0.366
288,LOT_B002,W002,D0002,0.8,1.74,85,104.318,0.5886,5.826,1.751,ATPG_077,SCAN_AT_SPEED,FAIL,FREQ_MARGIN,-0.386
289,LOT_B002,W002,D0002,0.8,1.76,85,108.818,0.5678,5.504,1.815,ATPG_062,SCAN_AT_SPEED,FAIL,FREQ_MARGIN,-0.406
290,LOT_B002,W002,D0002,0.8,1.78,85,107.727,0.5555,5.345,1.998,ATPG_023,SCAN_AT_SPEED,FAIL,FREQ_MARGIN,-0.426
291,LOT_B002,W002,D0002,0.8,1.8,85,107.75,0.5406,5.809,1.927,ATPG_065,SCAN_AT_SPEED,FAIL,FREQ_MARGIN,-0.446
292,LOT_B002,W002,D0002,0.8,1.82,85,108.691,0.5988,5.595,1.748,ATPG_033,SCAN_AT_SPEED,FAIL,FREQ_MARGIN,-0.466
293,LOT_B002,W002,D0002,0.8,1.84,85,108.298,0.5203,5.482,1.804,ATPG_014,SCAN_AT_SPEED,FAIL,FREQ_MARGIN,-0.486
294,LOT_B002,W002,D0002,0.8,1.86,85,106.444,0.5384,5.826,1.784,ATPG_073,SCAN_AT_SPEED,FAIL,FREQ_MARGIN,-0.506
295,LOT_B002,W002,D0002,0.8,1.88,85,110.937,0.5318,6.062,1.998,ATPG_026,SCAN_AT_SPEED,FAIL,FREQ_MARGIN,-0.526
296,LOT_B002,W002,D0002,0.8,1.9,85,112.477,0.5496,5.476,1.963,ATPG_012,SCAN_AT_SPEED,FAIL,FREQ_MARGIN,-0.546
297,LOT_B002,W002,D0002,0.8,1.92,85,110.034,0.5324,5.651,1.797,ATPG_030,SCAN_AT_SPEED,FAIL,FREQ_MARGIN,-0.566
298,LOT_B002,W002,D0002,0.8,1.94,85,111.035,0.4975,5.671,1.804,ATPG_035,SCAN_AT_SPEED,FAIL,FREQ_MARGIN,-0.586
299,LOT_B002,W002,D0002,0.8,1.96,85,114.145,0.4958,5.588,1.794,ATPG_020,SCAN_AT_SPEED,FAIL,FREQ_MARGIN,-0.606
300,LOT_B002,W002,D0002,0.8,1.98,85,118.618,0.5162,5.842,1.752,ATPG_095,SCAN_AT_SPEED,FAIL,TIMING,-0.626
301,LOT_B002,W002,D0002,0.8,2.0,85,112.401,0.519,5.634,1.77,ATPG_003,SCAN_AT_SPEED,FAIL,FREQ_MARGIN,-0.646
302,LOT_B002,W002,D0002,0.8,2.02,85,107.863,0.5048,5.55,1.794,ATPG_045,SCAN_AT_SPEED,FAIL,TIMING,-0.666
303,LOT_B002,W002,D0002,0.8,2.04,85,114.532,0.4912,5.69,1.809,ATPG_078,SCAN_AT_SPEED,FAIL,FREQ_MARGIN,-0.686
304,LOT_B002,W002,D0002,0.8,2.06,85,115.459,0.4842,5.426,1.998,ATPG_031,SCAN_AT_SPEED,FAIL,FREQ_MARGIN,-0.706
305,LOT_B002,W002,D0002,0.8,2.08,85,115.433,0.4734,5.482,1.73,ATPG_031,SCAN_AT_SPEED,FAIL,FREQ_MARGIN,-0.726
306,LOT_B002,W002,D0002,0.8,2.1,85,115.786,0.5066,5.751,1.89,ATPG_080,SCAN_AT_SPEED,FAIL,FREQ_MARGIN,-0.746
307,LOT_B002,W002,D0002,0.8,2.12,85,114.771,0.4817,5.746,1.828,ATPG_040,SCAN_AT_SPEED,FAIL,TIMING,-0.766
308,LOT_B002,W002,D0002,0.8,2.14,85,123.057,0.4938,5.477,1.896,ATPG_063,SCAN_AT_SPEED,FAIL,FREQ_MARGIN,-0.786
309,LOT_B002,W002,D0002,0.8,2.16,85,121.536,0.4805,5.501,1.703,ATPG_099,SCAN_AT_SPEED,FAIL,TIMING,-0.806
310,LOT_B002,W002,D0002,0.8,2.18,85,121.284,0.4378,5.517,1.937,ATPG_002,SCAN_AT_SPEED,FAIL,FREQ_MARGIN,-0.826
311,LOT_B002,W002,D0002,0.8,2.2,85,119.308,0.425,5.642,1.704,ATPG_021,SCAN_AT_SPEED,FAIL,FREQ_MARGIN,-0.846
312,LOT_B002,W002,D0002,0.8,2.22,85,121.407,0.4417,5.539,1.78,ATPG_085,SCAN_AT_SPEED,FAIL,FREQ_MARGIN,-0.866
313,LOT_B002,W002,D0002,0.8,2.24,85,124.073,0.4459,5.532,1.745,ATPG_011,SCAN_AT_SPEED,FAIL,FREQ_MARGIN,-0.886
314,LOT_B002,W002,D0002,0.8,2.26,85,120.453,0.4531,5.782,1.884,ATPG_052,SCAN_AT_SPEED,FAIL,FREQ_MARGIN,-0.906
315,LOT_B002,W002,D0002,0.8,2.28,85,125.902,0.4252,5.522,1.906,ATPG_029,SCAN_AT_SPEED,FAIL,FREQ_MARGIN,-0.926
316,LOT_B002,W002,D0002,0.8,2.3,85,125.68,0.4272,5.524,1.979,ATPG_060,SCAN_AT_SPEED,FAIL,FREQ_MARGIN,-0.946
317,LOT_B002,W002,D0002,0.8,2.32,85,125.416,0.3824,5.666,1.835,ATPG_060,SCAN_AT_SPEED,FAIL,FREQ_MARGIN,-0.966
318,LOT_B002,W002,D0002,0.8,2.34,85,124.685,0.4123,5.57,1.745,ATPG_049,SCAN_AT_SPEED,FAIL,TIMING,-0.986
319,LOT_B002,W002,D0002,0.8,2.36,85,125.46,0.4396,5.616,1.941,ATPG_032,SCAN_AT_SPEED,FAIL,FREQ_MARGIN,-1.006
320,LOT_B002,W002,D0002,0.8,2.38,85,128.616,0.4007,5.294,1.805,ATPG_099,SCAN_AT_SPEED,FAIL,FREQ_MARGIN,-1.026
321,LOT_B002,W002,D0002,0.82,0.8,85,78.556,1.2144,5.461,1.865,ATPG_028,SCAN_AT_SPEED,PASS,NA,0.6318
322,LOT_B002,W002,D0002,0.82,0.82,85,76.644,1.2201,5.533,1.97,ATPG_096,SCAN_AT_SPEED,PASS,NA,0.6118
323,LOT_B002,W002,D0002,0.82,0.84,85,75.856,1.2167,5.798,1.815,ATPG_008,SCAN_AT_SPEED,PASS,NA,0.5918
324,LOT_B002,W002,D0002,0.82,0.86,85,77.785,1.1622,5.653,1.969,ATPG_050,SCAN_AT_SPEED,PASS,NA,0.5718
325,LOT_B002,W002,D0002,0.82,0.88,85,80.013,1.1549,5.548,1.994,ATPG_010,SCAN_AT_SPEED,PASS,NA,0.5518
326,LOT_B002,W002,D0002,0.82,0.9,85,82.577,1.1219,5.778,1.738,ATPG_013,SCAN_AT_SPEED,PASS,NA,0.5318
327,LOT_B002,W002,D0002,0.82,0.92,85,82.321,1.0688,5.722,1.729,ATPG_015,SCAN_AT_SPEED,PASS,NA,0.5118
328,LOT_B002,W002,D0002,0.82,0.94,85,76.501,1.0536,5.871,1.978,ATPG_059,SCAN_AT_SPEED,PASS,NA,0.4918
329,LOT_B002,W002,D0002,0.82,0.96,85,79.967,1.0384,5.718,1.894,ATPG_044,SCAN_AT_SPEED,PASS,NA,0.4718
330,LOT_B002,W002,D0002,0.82,0.98,85,79.719,1.0134,5.903,1.863,ATPG_099,SCAN_AT_SPEED,PASS,NA,0.4518
331,LOT_B002,W002,D0002,0.82,1.0,85,83.899,1.0321,5.627,1.953,ATPG_021,SCAN_AT_SPEED,PASS,NA,0.4318
332,LOT_B002,W002,D0002,0.82,1.02,85,85.706,0.9863,5.516,1.918,ATPG_007,SCAN_AT_SPEED,PASS,NA,0.4118
333,LOT_B002,W002,D0002,0.82,1.04,85,80.677,0.9485,5.756,1.945,ATPG_002,SCAN_AT_SPEED,PASS,NA,0.3918
334,LOT_B002,W002,D0002,0.82,1.06,85,82.376,0.9239,5.668,1.927,ATPG_095,SCAN_AT_SPEED,PASS,NA,0.3718
335,LOT_B002,W002,D0002,0.82,1.08,85,81.879,0.9275,5.296,1.87,ATPG_097,SCAN_AT_SPEED,PASS,NA,0.3518
336,LOT_B002,W002,D0002,0.82,1.1,85,86.405,0.9055,5.505,1.748,ATPG_029,SCAN_AT_SPEED,PASS,NA,0.3318
337,LOT_B002,W002,D0002,0.82,1.12,85,88.771,0.8758,5.634,1.94,ATPG_058,SCAN_AT_SPEED,PASS,NA,0.3118
338,LOT_B002,W002,D0002,0.82,1.14,85,90.732,0.8533,5.755,1.807,ATPG_089,SCAN_AT_SPEED,PASS,NA,0.2918
339,LOT_B002,W002,D0002,0.82,1.16,85,88.937,0.9146,6.004,1.954,ATPG_013,SCAN_AT_SPEED,PASS,NA,0.2718
340,LOT_B002,W002,D0002,0.82,1.18,85,85.804,0.8384,5.455,1.963,ATPG_058,SCAN_AT_SPEED,PASS,NA,0.2518
341,LOT_B002,W002,D0002,0.82,1.2,85,87.719,0.7915,5.513,1.917,ATPG_058,SCAN_AT_SPEED,PASS,NA,0.2318
